OID_,FID,X,Y,Dry_yld_22
769,768,-93.530248170859323,44.077065448039932,14485.091064452999490
770,769,-93.530248170859323,44.077026448039931,14429.730468750000000
771,770,-93.530248170859323,44.076987448039937,14409.959011502000067
772,771,-93.530248170859323,44.076948448039936,14436.004915364999761
773,772,-93.530248170859323,44.076909448039935,14352.020914713999446
774,773,-93.530248170859323,44.076870448039934,13939.481174045000444
775,774,-93.530248170859323,44.076831448039933,13202.994574652999290
776,775,-93.530209170859294,44.078001448039934,12038.035481770999468
777,776,-93.530209170859294,44.077962448039933,12855.567084418000377
778,777,-93.530209170859294,44.077923448039925,13479.325249565999911
779,778,-93.530209170859294,44.077884448039931,13827.789192707999973
780,779,-93.530209170859294,44.077845448039938,14109.940863715000887
781,780,-93.530209170859294,44.077806448039937,14391.714463976000843
782,781,-93.530209170859294,44.077767448039928,14526.610324436000155
783,782,-93.530209170859294,44.077728448039935,14484.987011719000293
784,783,-93.530209170859294,44.077689448039933,14473.820529513999645
785,784,-93.530209170859294,44.077650448039932,14517.335232204999556
786,785,-93.530209170859294,44.077611448039931,14479.872965495000244
787,786,-93.530209170859294,44.077572448039938,14450.688964843999202
788,787,-93.530209170859294,44.077533448039937,14366.892550997999933
789,788,-93.530209170859294,44.077494448039936,14428.603054470000643
790,789,-93.530209170859294,44.077455448039935,14497.978597004999756
791,790,-93.530209170859294,44.077416448039934,14541.532096353999805
792,791,-93.530209170859294,44.077377448039933,14483.122314452999490
793,792,-93.530209170859294,44.077338448039924,14457.989800347000710
794,793,-93.530209170859294,44.077299448039945,14483.127332898999157
795,794,-93.530209170859294,44.077260448039937,14565.183691406000435
796,795,-93.530209170859294,44.077221448039936,14522.293809679000333
797,796,-93.530209170859294,44.077182448039927,14357.364122179000333
798,797,-93.530209170859294,44.077143448039934,14332.984863281000798
799,798,-93.530209170859294,44.077104448039933,14428.912890625000728
800,799,-93.530209170859294,44.077065448039932,14429.084364148999157
801,800,-93.530209170859294,44.077026448039931,14312.579806858000666
802,801,-93.530209170859294,44.076987448039937,14331.067192925000199
803,802,-93.530209170859294,44.076948448039936,14504.724121093999202
804,803,-93.530209170859294,44.076909448039935,14527.252549913000621
805,804,-93.530209170859294,44.076870448039934,14080.992187500000000
806,805,-93.530209170859294,44.076831448039933,13238.409098307000022
807,806,-93.530170170859321,44.078001448039934,11588.332148437000797
808,807,-93.530170170859321,44.077962448039933,12533.833789062000506
809,808,-93.530170170859321,44.077923448039925,13432.870638021000559
810,809,-93.530170170859321,44.077884448039931,13815.318281249999927
811,810,-93.530170170859321,44.077845448039938,14062.010286458000337
812,811,-93.530170170859321,44.077806448039937,14339.015559895999104
813,812,-93.530170170859321,44.077767448039928,14549.755143229000169
814,813,-93.530170170859321,44.077728448039935,14570.496875000000728
815,814,-93.530170170859321,44.077689448039933,14437.180240884999876
816,815,-93.530170170859321,44.077650448039932,14310.342903646000195
817,816,-93.530170170859321,44.077611448039931,14222.768977865000124
818,817,-93.530170170859321,44.077572448039938,14240.113906250000582
819,818,-93.530170170859321,44.077533448039937,14203.752636719000293
820,819,-93.530170170859321,44.077494448039936,14192.423307291999663
821,820,-93.530170170859321,44.077455448039935,14252.297591145999831
822,821,-93.530170170859321,44.077416448039934,14404.866249999999127
823,822,-93.530170170859321,44.077377448039933,14432.615657551999902
824,823,-93.530170170859321,44.077338448039924,14382.663378905999707
825,824,-93.530170170859321,44.077299448039945,14473.073925781000071
826,825,-93.530170170859321,44.077260448039937,14616.507265624999491
827,826,-93.530170170859321,44.077221448039936,14629.629101562999494
828,827,-93.530170170859321,44.077182448039927,14397.493945312999131
829,828,-93.530170170859321,44.077143448039934,14276.535253906000435
830,829,-93.530170170859321,44.077104448039933,14370.485390624999127
831,830,-93.530170170859321,44.077065448039932,14389.283203125000000
832,831,-93.530170170859321,44.077026448039931,14221.504329426999902
833,832,-93.530170170859321,44.076987448039937,14166.459505208000337
834,833,-93.530170170859321,44.076948448039936,14401.545742188000077
835,834,-93.530170170859321,44.076909448039935,14484.410091145999104
836,835,-93.530170170859321,44.076870448039934,14028.438639322999734
837,836,-93.530170170859321,44.076831448039933,13214.501497396000559
838,837,-93.530131170859306,44.078001448039934,11680.290429688000586
839,838,-93.530131170859306,44.077962448039933,12814.997721354000532
840,839,-93.530131170859306,44.077923448039925,13548.553629557000022
841,840,-93.530131170859306,44.077884448039931,13864.569563802000630
842,841,-93.530131170859306,44.077845448039938,14013.268283420000444
843,842,-93.530131170859306,44.077806448039937,14286.003445095000643
844,843,-93.530131170859306,44.077767448039928,14563.686903211999379
845,844,-93.530131170859306,44.077728448039935,14662.147428385000239
846,845,-93.530131170859306,44.077689448039933,14487.170817057000022
847,846,-93.530131170859306,44.077650448039932,14180.231852213999446
848,847,-93.530131170859306,44.077611448039931,13965.931857638999645
849,848,-93.530131170859306,44.077572448039938,14044.052311198000098
850,849,-93.530131170859306,44.077533448039937,14097.113661023999157
851,850,-93.530131170859306,44.077494448039936,14091.547960068999600
852,851,-93.530131170859306,44.077455448039935,14169.723090277999290
853,852,-93.530131170859306,44.077416448039934,14343.559798177000630
854,853,-93.530131170859306,44.077377448039933,14392.604085286000554
855,854,-93.530131170859306,44.077338448039924,14318.298719618000177
856,855,-93.530131170859306,44.077299448039945,14321.662760417000754
857,856,-93.530131170859306,44.077260448039937,14516.787239582999973
858,857,-93.530131170859306,44.077221448039936,14574.949435763999645
859,858,-93.530131170859306,44.077182448039927,14314.466281466999135
860,859,-93.530131170859306,44.077143448039934,14114.441460502999689
861,860,-93.530131170859306,44.077104448039933,14188.998600259999876
862,861,-93.530131170859306,44.077065448039932,14254.690755207999246
863,862,-93.530131170859306,44.077026448039931,14081.455485025999224
864,863,-93.530131170859306,44.076987448039937,13975.479248047000510
865,864,-93.530131170859306,44.076948448039936,14142.104557291999299
866,865,-93.530131170859306,44.076909448039935,14189.800944009999512
867,866,-93.530131170859306,44.076870448039934,13716.732259115000488
868,867,-93.530131170859306,44.076831448039933,12888.326551648999157
869,868,-93.530092170859319,44.078001448039934,12266.732259115000488
870,869,-93.530092170859319,44.077962448039933,13207.461805556000400
871,870,-93.530092170859319,44.077923448039925,13744.324869792000754
872,871,-93.530092170859319,44.077884448039931,13886.488541667000391
873,872,-93.530092170859319,44.077845448039938,14007.647379557000022
874,873,-93.530092170859319,44.077806448039937,14272.553358290000688
875,874,-93.530092170859319,44.077767448039928,14548.753255207999246
876,875,-93.530092170859319,44.077728448039935,14636.851888020999468
877,876,-93.530092170859319,44.077689448039933,14528.368679470000643
878,877,-93.530092170859319,44.077650448039932,14126.591064452999490
879,878,-93.530092170859319,44.077611448039931,13797.778266059000089
880,879,-93.530092170859319,44.077572448039938,13913.184440103999805
881,880,-93.530092170859319,44.077533448039937,14058.393853081999623
882,881,-93.530092170859319,44.077494448039936,14072.083360459999312
883,882,-93.530092170859319,44.077455448039935,14138.647705077999490
884,883,-93.530092170859319,44.077416448039934,14258.310872395999468
885,884,-93.530092170859319,44.077377448039933,14275.854383681000400
886,885,-93.530092170859319,44.077338448039924,14174.368001302000266
887,886,-93.530092170859319,44.077299448039945,14115.779541015999712
888,887,-93.530092170859319,44.077260448039937,14317.180859374999272
889,888,-93.530092170859319,44.077221448039936,14411.209201388999645
890,889,-93.530092170859319,44.077182448039927,14128.229790581999623
891,890,-93.530092170859319,44.077143448039934,13818.404513888999645
892,891,-93.530092170859319,44.077104448039933,13895.557552083000701
893,892,-93.530092170859319,44.077065448039932,14002.573784722000710
894,893,-93.530092170859319,44.077026448039931,13887.739529079999556
895,894,-93.530092170859319,44.076987448039937,13819.388156466999135
896,895,-93.530092170859319,44.076948448039936,13829.003157552000630
897,896,-93.530092170859319,44.076909448039935,13702.051161023999157
898,897,-93.530092170859319,44.076870448039934,12972.975450304000333
899,898,-93.530092170859319,44.076831448039933,12159.632758247000311
900,899,-93.530053170859304,44.078001448039934,12435.247688801999175
901,900,-93.530053170859304,44.077962448039933,13070.899088542000754
902,901,-93.530053170859304,44.077923448039925,13317.076904297000510
903,902,-93.530053170859304,44.077884448039931,13645.983072917000754
904,903,-93.530053170859304,44.077845448039938,13908.535915799000577
905,904,-93.530053170859304,44.077806448039937,14149.812608506999823
906,905,-93.530053170859304,44.077767448039928,14314.179172091999135
907,906,-93.530053170859304,44.077728448039935,14384.495182291999299
908,907,-93.530053170859304,44.077689448039933,14272.308539497000311
909,908,-93.530053170859304,44.077650448039932,13931.387098523999157
910,909,-93.530053170859304,44.077611448039931,13709.280300563999845
911,910,-93.530053170859304,44.077572448039938,13816.482389323000461
912,911,-93.530053170859304,44.077533448039937,13935.813232422000510
913,912,-93.530053170859304,44.077494448039936,13930.929144965000887
914,913,-93.530053170859304,44.077455448039935,13942.954427082999246
915,914,-93.530053170859304,44.077416448039934,13971.217675780999343
916,915,-93.530053170859304,44.077377448039933,13979.917154947999734
917,916,-93.530053170859304,44.077338448039924,13894.054280599000776
918,917,-93.530053170859304,44.077299448039945,13908.854112413000621
919,918,-93.530053170859304,44.077260448039937,14096.860091145999831
920,919,-93.530053170859304,44.077221448039936,14170.322048611000355
921,920,-93.530053170859304,44.077182448039927,13886.692843966999135
922,921,-93.530053170859304,44.077143448039934,13486.283311631999823
923,922,-93.530053170859304,44.077104448039933,13487.737825521000559
924,923,-93.530053170859304,44.077065448039932,13700.184190538000621
925,924,-93.530053170859304,44.077026448039931,13726.886990016999334
926,925,-93.530053170859304,44.076987448039937,13649.128228081999623
927,926,-93.530053170859304,44.076948448039936,13452.924739583000701
928,927,-93.530053170859304,44.076909448039935,12935.755723741000111
929,928,-93.530053170859304,44.076870448039934,11851.270046658000865
930,929,-93.530053170859304,44.076831448039933,11089.488959418000377
931,930,-93.530014170859332,44.078001448039934,12009.189804687999640
932,931,-93.530014170859332,44.077962448039933,11989.606705729000169
933,932,-93.530014170859332,44.077923448039925,12283.157389322999734
934,933,-93.530014170859332,44.077884448039931,13123.079062500000873
935,934,-93.530014170859332,44.077845448039938,13741.121582031000798
936,935,-93.530014170859332,44.077806448039937,13927.894205729000532
937,936,-93.530014170859332,44.077767448039928,13883.821549479000169
938,937,-93.530014170859332,44.077728448039935,13805.546757812999203
939,938,-93.530014170859332,44.077689448039933,13693.056119791999663
940,939,-93.530014170859332,44.077650448039932,13446.561165364999397
941,940,-93.530014170859332,44.077611448039931,13381.491861979000532
942,941,-93.530014170859332,44.077572448039938,13568.709218750000218
943,942,-93.530014170859332,44.077533448039937,13630.985644530999707
944,943,-93.530014170859332,44.077494448039936,13557.684342447999370
945,944,-93.530014170859332,44.077455448039935,13509.831282552000630
946,945,-93.530014170859332,44.077416448039934,13421.891835938000440
947,946,-93.530014170859332,44.077377448039933,13420.520182292000754
948,947,-93.530014170859332,44.077338448039924,13453.815917968999202
949,948,-93.530014170859332,44.077299448039945,13597.752604167000754
950,949,-93.530014170859332,44.077260448039937,13853.662226562999422
951,950,-93.530014170859332,44.077221448039936,13891.403613280999707
952,951,-93.530014170859332,44.077182448039927,13488.614518229000169
953,952,-93.530014170859332,44.077143448039934,12957.823600260000603
954,953,-93.530014170859332,44.077104448039933,13005.711718750000728
955,954,-93.530014170859332,44.077065448039932,13300.563509114999761
956,955,-93.530014170859332,44.077026448039931,13467.188639322999734
957,956,-93.530014170859332,44.076987448039937,13346.733333333000701
958,957,-93.530014170859332,44.076948448039936,12896.062578125000073
959,958,-93.530014170859332,44.076909448039935,12336.798535156000071
960,959,-93.530014170859332,44.076870448039934,11451.572167968999565
961,960,-93.530014170859332,44.076831448039933,10562.707682292000754
962,961,-93.529975170859302,44.078001448039934,11690.545605469000293
963,962,-93.529975170859302,44.077962448039933,11375.851318359000288
964,963,-93.529975170859302,44.077923448039925,11480.740288627999689
965,964,-93.529975170859302,44.077884448039931,12717.747623698000098
966,965,-93.529975170859302,44.077845448039938,13800.479139540000688
967,966,-93.529975170859302,44.077806448039937,13810.373345268999401
968,967,-93.529975170859302,44.077767448039928,13293.385606554000333
969,968,-93.529975170859302,44.077728448039935,12760.619824219000293
970,969,-93.529975170859302,44.077689448039933,12591.031738281000798
971,970,-93.529975170859302,44.077650448039932,12346.813123915000688
972,971,-93.529975170859302,44.077611448039931,12509.545545790000688
973,972,-93.529975170859302,44.077572448039938,12944.491080728999805
974,973,-93.529975170859302,44.077533448039937,13013.843560113000422
975,974,-93.529975170859302,44.077494448039936,12840.354031033000865
976,975,-93.529975170859302,44.077455448039935,12737.310818141999334
977,976,-93.529975170859302,44.077416448039934,12468.600260417000754
978,977,-93.529975170859302,44.077377448039933,12444.521077474000776
979,978,-93.529975170859302,44.077338448039924,12642.279052734000288
980,979,-93.529975170859302,44.077299448039945,13197.474202474000776
981,980,-93.529975170859302,44.077260448039937,13495.858300780999343
982,981,-93.529975170859302,44.077221448039936,13429.435519747999933
983,982,-93.529975170859302,44.077182448039927,12840.188720702999490
984,983,-93.529975170859302,44.077143448039934,12302.522081163000621
985,984,-93.529975170859302,44.077104448039933,12235.732194009999148
986,985,-93.529975170859302,44.077065448039932,12427.001925997999933
987,986,-93.529975170859302,44.077026448039931,12755.425781250000000
988,987,-93.529975170859302,44.076987448039937,12618.180501302000266
989,988,-93.529975170859302,44.076948448039936,12247.273014323000098
990,989,-93.529975170859302,44.076909448039935,11886.700575086999379
991,990,-93.529975170859302,44.076870448039934,11405.896972656000798
992,991,-93.529975170859302,44.076831448039933,10798.698730468999202
993,992,-93.529936170859315,44.078001448039934,11764.477213542000754
994,993,-93.529936170859315,44.077962448039933,11304.593126084999312
995,994,-93.529936170859315,44.077923448039925,11635.147786457999246
996,995,-93.529936170859315,44.077884448039931,13224.039713542000754
997,996,-93.529936170859315,44.077845448039938,14014.248019747999933
998,997,-93.529936170859315,44.077806448039937,13903.607449002000067
999,998,-93.529936170859315,44.077767448039928,13179.072265625000000
1000,999,-93.529936170859315,44.077728448039935,12617.809798177000630
1001,1000,-93.529936170859315,44.077689448039933,12522.519341363000422
1002,1001,-93.529936170859315,44.077650448039932,12175.476155599000776
1003,1002,-93.529936170859315,44.077611448039931,12410.773871527999290
1004,1003,-93.529936170859315,44.077572448039938,12654.081933593999565
1005,1004,-93.529936170859315,44.077533448039937,12665.718695747000311
1006,1005,-93.529936170859315,44.077494448039936,12498.251085068999600
1007,1006,-93.529936170859315,44.077455448039935,12395.938910590000887
1008,1007,-93.529936170859315,44.077416448039934,11977.829361979000169
1009,1008,-93.529936170859315,44.077377448039933,11814.714246961999379
1010,1009,-93.529936170859315,44.077338448039924,12167.621093750000000
1011,1010,-93.529936170859315,44.077299448039945,12864.456678602000466
1012,1011,-93.529936170859315,44.077260448039937,13087.730761718999929
1013,1012,-93.529936170859315,44.077221448039936,13046.286159938999845
1014,1013,-93.529936170859315,44.077182448039927,12671.770914713999446
1015,1014,-93.529936170859315,44.077143448039934,12095.702799479000532
1016,1015,-93.529936170859315,44.077104448039933,11447.520377603999805
1017,1016,-93.529936170859315,44.077065448039932,11441.584933811000155
1018,1017,-93.529936170859315,44.077026448039931,12250.252115884999512
1019,1018,-93.529936170859315,44.076987448039937,12201.467366536000554
1020,1019,-93.529936170859315,44.076948448039936,11120.795507812999858
1021,1020,-93.529936170859315,44.076909448039935,11372.842746311000155
1022,1021,-93.529936170859315,44.076870448039934,11306.043158636999578
1023,1022,-93.529936170859315,44.076831448039933,10552.829833984000288
1024,1023,-93.529897170859329,44.078001448039934,11719.558496093999565
1025,1024,-93.529897170859329,44.077962448039933,11332.226725259999512
1026,1025,-93.529897170859329,44.077923448039925,11739.089789497000311
1027,1026,-93.529897170859329,44.077884448039931,13371.456087239999761
1028,1027,-93.529897170859329,44.077845448039938,14081.018012152999290
1029,1028,-93.529897170859329,44.077806448039937,13920.619954427000266
1030,1029,-93.529897170859329,44.077767448039928,13433.273925781000798
1031,1030,-93.529897170859329,44.077728448039935,13413.674609375000728
1032,1031,-93.529897170859329,44.077689448039933,13510.331027561000155
1033,1032,-93.529897170859329,44.077650448039932,13436.021158854000532
1034,1033,-93.529897170859329,44.077611448039931,13290.815456813999845
1035,1034,-93.529897170859329,44.077572448039938,13387.557259114999397
1036,1035,-93.529897170859329,44.077533448039937,13262.135986327999490
1037,1036,-93.529897170859329,44.077494448039936,13162.047471788000621
1038,1037,-93.529897170859329,44.077455448039935,13064.759494358000666
1039,1038,-93.529897170859329,44.077416448039934,12654.731705729000169
1040,1039,-93.529897170859329,44.077377448039933,12189.776692707999246
1041,1040,-93.529897170859329,44.077338448039924,12441.781385633999889
1042,1041,-93.529897170859329,44.077299448039945,12876.723497179000333
1043,1042,-93.529897170859329,44.077260448039937,13005.864388021000195
1044,1043,-93.529897170859329,44.077221448039936,13062.638834634999512
1045,1044,-93.529897170859329,44.077182448039927,12838.546495226000843
1046,1045,-93.529897170859329,44.077143448039934,12412.953423393999401
1047,1046,-93.529897170859329,44.077104448039933,11606.099251301999175
1048,1047,-93.529897170859329,44.077065448039932,11440.321370442999978
1049,1048,-93.529897170859329,44.077026448039931,12313.238471136999578
1050,1049,-93.529897170859329,44.076987448039937,12141.751654731000599
1051,1050,-93.529897170859329,44.076948448039936,11033.984863281000798
1052,1051,-93.529897170859329,44.076909448039935,10643.123101127999689
1053,1052,-93.529897170859329,44.076870448039934,10739.384629991000111
1054,1053,-93.529897170859329,44.076831448039933,10131.285400390999712
1055,1054,-93.529858170859313,44.078001448039934,11358.063984374999563
1056,1055,-93.529858170859313,44.077962448039933,11229.638802082999973
1057,1056,-93.529858170859313,44.077923448039925,11760.190462239999761
1058,1057,-93.529858170859313,44.077884448039931,12896.794765624999854
1059,1058,-93.529858170859313,44.077845448039938,13677.131738280999343
1060,1059,-93.529858170859313,44.077806448039937,13760.602213542000754
1061,1060,-93.529858170859313,44.077767448039928,13662.427832031000435
1062,1061,-93.529858170859313,44.077728448039935,13785.468046874999345
1063,1062,-93.529858170859313,44.077689448039933,13866.725976562000142
1064,1063,-93.529858170859313,44.077650448039932,13839.864843749999636
1065,1064,-93.529858170859313,44.077611448039931,13804.961523437999858
1066,1065,-93.529858170859313,44.077572448039938,13781.502734375000728
1067,1066,-93.529858170859313,44.077533448039937,13700.842578125000728
1068,1067,-93.529858170859313,44.077494448039936,13663.900553384999512
1069,1068,-93.529858170859313,44.077455448039935,13617.895410155999343
1070,1069,-93.529858170859313,44.077416448039934,13430.868671874999563
1071,1070,-93.529858170859313,44.077377448039933,12973.244596353999441
1072,1071,-93.529858170859313,44.077338448039924,12822.365234375000000
1073,1072,-93.529858170859313,44.077299448039945,12964.784700521000559
1074,1073,-93.529858170859313,44.077260448039937,13006.507031249999272
1075,1074,-93.529858170859313,44.077221448039936,12990.667513021000559
1076,1075,-93.529858170859313,44.077182448039927,12900.194205728999805
1077,1076,-93.529858170859313,44.077143448039934,12536.875292968999929
1078,1077,-93.529858170859313,44.077104448039933,11841.684843749999345
1079,1078,-93.529858170859313,44.077065448039932,11715.591406249999636
1080,1079,-93.529858170859313,44.077026448039931,12123.028125000000728
1081,1080,-93.529858170859313,44.076987448039937,11799.516569010000239
1082,1081,-93.529858170859313,44.076948448039936,11313.144765625000218
1083,1082,-93.529858170859313,44.076909448039935,10964.512727864999761
1084,1083,-93.529858170859313,44.076870448039934,10918.484407551999539
1085,1084,-93.529858170859313,44.076831448039933,10440.207454426999902
1086,1085,-93.529819170859341,44.078001448039934,10798.316373698000461
1087,1086,-93.529819170859341,44.077962448039933,11605.370252820999667
1088,1087,-93.529819170859341,44.077923448039925,12349.969645182000022
1089,1088,-93.529819170859341,44.077884448039931,12856.257877604000896
1090,1089,-93.529819170859341,44.077845448039938,13615.165201822999734
1091,1090,-93.529819170859341,44.077806448039937,13934.247612847000710
1092,1091,-93.529819170859341,44.077767448039928,14121.731119792000754
1093,1092,-93.529819170859341,44.077728448039935,14196.059244792000754
1094,1093,-93.529819170859341,44.077689448039933,14144.449734158000865
1095,1094,-93.529819170859341,44.077650448039932,14070.861789279999357
1096,1095,-93.529819170859341,44.077611448039931,14052.666042752000067
1097,1096,-93.529819170859341,44.077572448039938,14014.758496094000293
1098,1097,-93.529819170859341,44.077533448039937,13959.172200520999468
1099,1098,-93.529819170859341,44.077494448039936,13940.957302516999334
1100,1099,-93.529819170859341,44.077455448039935,13919.239800347000710
1101,1100,-93.529819170859341,44.077416448039934,13769.248860677000266
1102,1101,-93.529819170859341,44.077377448039933,13386.271240234000288
1103,1102,-93.529819170859341,44.077338448039924,13062.791639540000688
1104,1103,-93.529819170859341,44.077299448039945,13075.016303168000377
1105,1104,-93.529819170859341,44.077260448039937,13002.785481770999468
1106,1105,-93.529819170859341,44.077221448039936,12808.964463976000843
1107,1106,-93.529819170859341,44.077182448039927,12537.717502170000444
1108,1107,-93.529819170859341,44.077143448039934,12332.331108940999911
1109,1108,-93.529819170859341,44.077104448039933,12178.910351562000869
1110,1109,-93.529819170859341,44.077065448039932,11914.006320529999357
1111,1110,-93.529819170859341,44.077026448039931,11544.887641059000089
1112,1111,-93.529819170859341,44.076987448039937,11167.908365884999512
1113,1112,-93.529819170859341,44.076948448039936,10769.484537759999512
1114,1113,-93.529819170859341,44.076909448039935,11280.120496961999379
1115,1114,-93.529819170859341,44.076870448039934,11502.268527561000155
1116,1115,-93.529819170859341,44.076831448039933,11126.967827690999911
1117,1116,-93.529780170859311,44.078001448039934,10336.886979167000391
1118,1117,-93.529780170859311,44.077962448039933,11428.825439452999490
1119,1118,-93.529780170859311,44.077923448039925,12822.865668402999290
1120,1119,-93.529780170859311,44.077884448039931,13530.325292969000657
1121,1120,-93.529780170859311,44.077845448039938,13971.197455511999578
1122,1121,-93.529780170859311,44.077806448039937,14476.971028645999468
1123,1122,-93.529780170859311,44.077767448039928,14822.515245226000843
1124,1123,-93.529780170859311,44.077728448039935,14858.053483072999370
1125,1124,-93.529780170859311,44.077689448039933,14725.236952040000688
1126,1125,-93.529780170859311,44.077650448039932,14577.913085936999778
1127,1126,-93.529780170859311,44.077611448039931,14475.576063368000177
1128,1127,-93.529780170859311,44.077572448039938,14412.893489583000701
1129,1128,-93.529780170859311,44.077533448039937,14296.956163193999600
1130,1129,-93.529780170859311,44.077494448039936,14218.500623915000688
1131,1130,-93.529780170859311,44.077455448039935,14133.147406684000089
1132,1131,-93.529780170859311,44.077416448039934,13929.120312499999272
1133,1132,-93.529780170859311,44.077377448039933,13563.484049479000532
1134,1133,-93.529780170859311,44.077338448039924,13206.740587022999534
1135,1134,-93.529780170859311,44.077299448039945,13098.226101345000643
1136,1135,-93.529780170859311,44.077260448039937,13031.027376301999539
1137,1136,-93.529780170859311,44.077221448039936,12864.430853949999801
1138,1137,-93.529780170859311,44.077182448039927,12677.502414279999357
1139,1138,-93.529780170859311,44.077143448039934,12609.771348741000111
1140,1139,-93.529780170859311,44.077104448039933,12467.175227865000124
1141,1140,-93.529780170859311,44.077065448039932,12143.105821397999534
1142,1141,-93.529780170859311,44.077026448039931,11571.779649522999534
1143,1142,-93.529780170859311,44.076987448039937,10824.433213976000843
1144,1143,-93.529780170859311,44.076948448039936,10542.314420573000461
1145,1144,-93.529780170859311,44.076909448039935,10915.020534938999845
1146,1145,-93.529780170859311,44.076870448039934,11444.427815754999756
1147,1146,-93.529780170859311,44.076831448039933,11330.978081597000710
