Unnamed: 0,Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac
4033,Plot1,2020,6182020,39.832,49.734,33.297,41.50802809,0.152604043,0.110555345,0.175976115,0.669501749,26.339,0.049085567,-0.025379488,26.28991443,0.2184408,0.301910015,1.248594095,1.32537163,67,1,178.0760355
4063,Plot1025,2020,6182020,40.946,50.738,32.392,42.03237333,0.160959649,0.106801623,0.165148755,0.638416966,28.138,0.053083594,-0.043434669,28.08491641,0.211194241,0.319950834,1.239144239,1.339715279,16,5,150.395956
4187,Plot1137,2020,6182020,33.712,45.714,28.223,36.61878602,0.192308445,0.151109209,0.234400328,0.617381984,29.493,0.013774396,-0.057611311,29.4792256,0.29547162,0.374295409,1.356015662,1.438686249,11,17,185.0476216
4188,Plot1138,2020,6182020,33.716,45.469,28.491,36.58750104,0.187606517,0.148424575,0.231842033,0.62660274,28.731,0.016098295,-0.051836992,28.71490171,0.290450567,0.365526922,1.348588207,1.426366397,11,18,183.3885404
4189,Plot1139,2020,6182020,30.861,43.669,27.086,34.60748608,0.20229893,0.171850262,0.269960374,0.620256933,29.391,-0.004562274,-0.0565718,29.39556227,0.333841349,0.390494479,1.415022196,1.477858104,11,19,178.8955731
4191,Plot1140,2020,6182020,31.99,44.604,28.343,35.66605559,0.193090858,0.164686529,0.261424634,0.635436284,28.875,0.001734374,-0.046921486,28.87326563,0.3206758,0.373876368,1.394310722,1.451659806,11,20,180.5194557
4192,Plot1141,2020,6182020,48.34,59.284,38.495,49.44091855,0.154491414,0.101687356,0.15831272,0.649332029,31.733,0.057432641,-0.036894586,31.67556736,0.201293275,0.30764813,1.226396359,1.323016699,10,1,158.3649097
4193,Plot1142,2020,6182020,47.351,56.976,37.511,47.94252426,0.146317664,0.092257996,0.144052323,0.658364926,29.09,0.065676335,-0.031448554,29.02432367,0.182958733,0.292702131,1.203269202,1.300327005,10,2,148.8218447
4194,Plot1143,2020,6182020,41.253,51.579,34.16,42.93059845,0.155372373,0.111233195,0.175995364,0.662285038,27.745,0.048626685,-0.029568792,27.69637331,0.219747494,0.307448417,1.250309068,1.331381834,10,3,163.662782
4195,Plot1144,2020,6182020,35.68,46.574,29.686,37.96251867,0.175265276,0.132443407,0.207236342,0.637394254,27.782,0.03017688,-0.044788279,27.75182312,0.260320466,0.343812323,1.305325112,1.387766681,10,4,184.540065
4196,Plot1145,2020,6182020,39.463,49.555,31.728,40.90514384,0.163939143,0.11337033,0.176156397,0.640258299,27.919,0.047150216,-0.042533914,27.87184978,0.223863381,0.324619026,1.255733218,1.350355966,10,5,166.9380796
4197,Plot1146,2020,6182020,38.079,48.328,31.252,39.8425791,0.164621326,0.118613075,0.185821775,0.64666446,27.325,0.042347802,-0.038885253,27.2826522,0.233934906,0.324919877,1.269150976,1.355461724,10,6,165.0271268
4198,Plot1147,2020,6182020,39.676,50.485,32.653,41.5898169,0.165269274,0.119885538,0.187956458,0.646786174,28.641,0.041211914,-0.038845734,28.59978809,0.236373784,0.325989838,1.272431697,1.357712684,10,7,180.6131647
4199,Plot1148,2020,6182020,36.321,47.687,30.176,38.74642343,0.178395142,0.135296638,0.211138356,0.632793004,28.877,0.027695649,-0.047647656,28.84930435,0.265729058,0.349555532,1.312931913,1.396520819,10,8,183.0630085
4200,Plot1149,2020,6182020,35.376,46.965,29.859,38.07331735,0.18028461,0.140743979,0.220818566,0.635771319,28.695,0.022828877,-0.046010695,28.67217112,0.276020309,0.352366067,1.32759498,1.40470635,10,9,183.6130969
4202,Plot1150,2020,6182020,35.708,47.032,30.25,38.30636495,0.17563835,0.136862461,0.215736331,0.643179112,28.106,0.026189928,-0.041437295,28.07981007,0.268691963,0.343797542,1.317127814,1.391929663,10,10,182.961825
4203,Plot1151,2020,6182020,35.483,47.395,31.106,38.61309169,0.174750122,0.143729337,0.230085761,0.656313957,28.201,0.020013335,-0.033746842,28.18098666,0.28164051,0.341058188,1.335710058,1.395570751,10,11,179.2718122
4204,Plot1152,2020,6182020,35.18,46.202,30.086,37.75987553,0.172118983,0.135435354,0.214870555,0.651183931,27.138,0.027362113,-0.036616787,27.11063789,0.265991693,0.337044277,1.313303013,1.38352207,10,12,177.4145265
4205,Plot1153,2020,6182020,35.402,46.464,30.116,37.94372305,0.172992692,0.13512325,0.213758454,0.648157713,27.41,0.027672304,-0.038413316,27.3823277,0.265400736,0.338825727,1.312468222,1.385082227,10,13,179.5449721
4206,Plot1154,2020,6182020,35.782,47.532,30.313,38.55092094,0.179754156,0.14103272,0.22169393,0.637738787,28.969,0.022554498,-0.044829134,28.9464455,0.276564508,0.351270498,1.328377396,1.403813332,10,14,183.2145437
4207,Plot1155,2020,6182020,34.922,46.341,30.165,37.75783181,0.174907618,0.140519055,0.223472543,0.650935457,27.595,0.022882938,-0.036884805,27.57211706,0.275596295,0.341798429,1.326985854,1.393296953,10,15,182.2655597
4208,Plot1156,2020,6182020,34.073,45.5,29.279,36.91647857,0.179123043,0.143603986,0.22720404,0.643494505,27.648,0.02023114,-0.041426892,27.62776886,0.281404813,0.349631978,1.33536818,1.404528156,10,16,183.9657458
4209,Plot1157,2020,6182020,35.409,46.654,29.497,37.86144039,0.179516351,0.137028868,0.213921546,0.632250182,28.402,0.026161707,-0.04802976,28.37583829,0.269006623,0.351480011,1.317574628,1.400212818,10,17,180.9363739
4210,Plot1158,2020,6182020,32.669,44.183,27.967,35.59753802,0.186104884,0.149820434,0.235532372,0.632981011,27.73,0.01482174,-0.047979851,27.71517826,0.293062734,0.362372349,1.352444213,1.424273901,10,18,176.782763
4211,Plot1159,2020,6182020,32.32,44.641,29.348,36.04953252,0.182934747,0.160094074,0.258773864,0.657422549,27.614,0.005709771,-0.033428967,27.60829023,0.312186765,0.355038624,1.381219059,1.426306557,10,19,178.1315434
4213,Plot1160,2020,6182020,32.63,44.713,28.42,35.9242985,0.188574922,0.156226161,0.246979948,0.635609331,28.376,0.009161994,-0.04656638,28.36683801,0.305008108,0.366264224,1.370303402,1.434810033,10,20,184.0819765
4214,Plot1161,2020,6182020,48.233,58.767,38.042,49.08216357,0.153373992,0.098448598,0.152759651,0.64733609,31.259,0.060390783,-0.037976586,31.19860922,0.195007162,0.30607901,1.218398192,1.318606453,9,1,154.5334577
4215,Plot1162,2020,6182020,45.477,55.7,35.95,46.41497614,0.15543985,0.10104075,0.156729575,0.645421903,29.973,0.05810526,-0.039160778,29.91489474,0.200039253,0.309789235,1.224794951,1.324525511,9,2,139.3209799
4216,Plot1163,2020,6182020,41.089,51.944,33.64,42.88797289,0.163248739,0.116679028,0.182765646,0.647620514,29.159,0.044055166,-0.038271771,29.11494483,0.23022379,0.322502929,1.264182628,1.351255236,9,3,165.0140498
4217,Plot1164,2020,6182020,37.731,48.879,30.931,39.87276331,0.174834755,0.128714929,0.200219113,0.632807545,29.096,0.033557652,-0.047435363,29.06244235,0.253234389,0.343651707,1.295459967,1.384086863,9,4,169.9100224
4218,Plot1165,2020,6182020,38.481,49.421,31.141,40.38557698,0.17344952,0.124456781,0.192737971,0.630116752,29.22,0.037401611,-0.048920138,29.18259839,0.245116828,0.341712801,1.284296146,1.378073791,9,5,181.7570936
4219,Plot1166,2020,6182020,40.953,52.05,33.686,42.89948448,0.164826926,0.119318732,0.187079589,0.647185399,29.461,0.041710014,-0.0385953,29.41928999,0.235287682,0.325199947,1.27096916,1.356392853,9,6,183.8372901
4220,Plot1167,2020,6182020,36.988,49.474,31.927,40.14607556,0.178913757,0.144410261,0.228953883,0.64532886,30.033,0.019505191,-0.040343275,30.01349481,0.282920409,0.349105275,1.337568941,1.404739476,9,7,172.3048465
4221,Plot1168,2020,6182020,36.162,48.544,30.634,39.16908703,0.184838056,0.146176186,0.228990975,0.631056361,30.292,0.018057916,-0.049041096,30.27394208,0.286236226,0.360456898,1.342403628,1.418650272,9,8,179.9749789
4222,Plot1169,2020,6182020,36.608,48.573,30.844,39.37357121,0.180403164,0.140465597,0.220199864,0.635002985,29.694,0.023082956,-0.046467572,29.67091704,0.275495506,0.352646848,1.326841128,1.404739816,9,9,181.1377276
4224,Plot1170,2020,6182020,37.68,49.774,31.465,40.36202713,0.180226803,0.138289844,0.216006716,0.632157351,30.403,0.025042256,-0.048125194,30.37795774,0.271389611,0.352670336,1.32096603,1.402684316,9,10,181.4140972
4225,Plot1171,2020,6182020,37.751,49.595,31.705,40.37329584,0.176310141,0.135598654,0.212864614,0.639278153,29.734,0.027352983,-0.043745958,29.70664702,0.266300835,0.345343369,1.313740033,1.392358493,9,11,183.1636155
4226,Plot1172,2020,6182020,35.921,48.388,30.822,39.079886,0.18366673,0.147872706,0.233084675,0.63697611,30.033,0.0165151,-0.045489052,30.0164849,0.289416925,0.357900995,1.347067175,1.417521403,9,12,182.7158309
4227,Plot1173,2020,6182020,37.703,49.714,31.851,40.44537141,0.17678806,0.137398904,0.216157362,0.640684717,29.874,0.025742026,-0.04295033,29.84825797,0.269706171,0.345991005,1.318568814,1.394748793,9,13,186.0880426
4228,Plot1174,2020,6182020,37.285,49.533,31.608,40.1777508,0.179645032,0.141076735,0.221843869,0.638120041,30.173,0.022511948,-0.044600003,30.15048805,0.276647454,0.351047895,1.328496714,1.403618065,9,14,183.1465614
4229,Plot1175,2020,6182020,35.349,47.714,30.029,38.41839159,0.186871137,0.148862911,0.233152317,0.629354068,30.05,0.015691649,-0.050166236,30.03430835,0.291271204,0.364016375,1.349797731,1.425138817,9,15,184.6704463
4230,Plot1176,2020,6182020,34.993,47.199,29.641,37.99493182,0.187157302,0.148505937,0.232269605,0.628000593,29.764,0.016016739,-0.050983162,29.74798326,0.290602914,0.364633351,1.34881262,1.425466558,9,16,177.392967
4231,Plot1177,2020,6182020,34.96,47.507,29.71,38.13048102,0.1900253,0.152145707,0.23782626,0.625381523,30.344,0.012810113,-0.05271134,30.33118989,0.297406944,0.369663212,1.358895881,1.434560549,9,17,176.364513
4232,Plot1178,2020,6182020,34.851,46.34,29.089,37.45289362,0.183501469,0.141505832,0.220509769,0.627729823,28.74,0.022228872,-0.050919478,28.71777113,0.277455914,0.358605386,1.329660555,1.412136811,9,18,179.9971944
4233,Plot1179,2020,6182020,35.601,47.534,30.176,38.45995031,0.182106997,0.14353762,0.225325252,0.634829806,29.291,0.020363425,-0.04666449,29.27063658,0.281280013,0.355508303,1.335187214,1.41075546,9,19,178.7191279
4235,Plot1180,2020,6182020,35.692,47.683,30.643,38.67204331,0.179535068,0.14382009,0.22739513,0.642639935,29.031,0.020047712,-0.041947763,29.01095229,0.281811137,0.350408649,1.335957638,1.405563514,9,20,186.8659159
4236,Plot1181,2020,6182020,55.869,64.377,43.369,55.21658402,0.129460683,0.070754952,0.110670292,0.673672274,29.516,0.084586377,-0.022372032,29.43141362,0.140804998,0.262115982,1.152284809,1.25368088,8,1,149.7813278
4237,Plot1182,2020,6182020,45.017,55.579,36.213,46.28511964,0.155560638,0.104994234,0.164049516,0.651559042,29.928,0.054417473,-0.035676015,29.87358253,0.20769884,0.309123713,1.234622476,1.327414905,8,2,135.7987868
4238,Plot1183,2020,6182020,41.013,52.257,33.826,43.03896875,0.165455833,0.120553233,0.189152816,0.64730084,29.675,0.040608674,-0.038558255,29.63439133,0.23765264,0.326239863,1.274156975,1.358580396,8,3,157.5283109
4239,Plot1184,2020,6182020,35.142,47.34,29.888,38.16336947,0.185648989,0.147886812,0.231927596,0.631347698,29.65,0.016541782,-0.048916971,29.63345822,0.28944335,0.361776634,1.347106027,1.421744453,8,4,164.0035181
4240,Plot1185,2020,6182020,40.114,51.698,32.139,42.09010779,0.177302461,0.126170871,0.194124646,0.62166815,31.143,0.035994869,-0.054081048,31.10700513,0.248387637,0.349190261,1.288776986,1.387501797,8,5,160.2308901
4241,Plot1186,2020,6182020,39.267,51.19,32.252,41.64334638,0.17746508,0.131808484,0.204844945,0.630044931,30.861,0.030835554,-0.049199325,30.83016445,0.259115235,0.348347618,1.303639188,1.391936021,8,6,166.3741351
4242,Plot1187,2020,6182020,37.519,49.549,31.365,40.19345713,0.179864509,0.138167869,0.215966824,0.633009748,30.214,0.025141641,-0.047604975,30.18885836,0.271159211,0.35197131,1.320637544,1.401822496,8,7,173.6336285
4243,Plot1188,2020,6182020,39.0,50.897,32.404,41.47900604,0.17546392,0.132340345,0.206929539,0.636658349,30.39,0.030277757,-0.045227758,30.35972224,0.260124872,0.344229087,1.305051282,1.388106379,8,8,176.1877022
4244,Plot1189,2020,6182020,38.779,51.008,31.811,41.30200409,0.182067831,0.136200118,0.21093211,0.623647271,31.426,0.02699551,-0.053229494,31.39900449,0.267439114,0.356732545,1.315351092,1.405031663,8,9,180.0787468
4246,Plot1190,2020,6182020,38.206,50.871,31.985,41.11203109,0.183507529,0.142180361,0.221834933,0.628747223,31.551,0.021620327,-0.050321323,31.52937967,0.2787262,0.35849964,1.331492436,1.412672141,8,10,181.4119621
4247,Plot1191,2020,6182020,37.37,49.75,31.546,40.27707998,0.181597948,0.142102847,0.222766042,0.634090452,30.584,0.021640571,-0.047069927,30.56235943,0.278580261,0.354737548,1.331281777,1.408548246,8,11,180.1666773
4248,Plot1192,2020,6182020,36.782,49.588,31.667,40.06113727,0.183307979,0.148269075,0.234100506,0.638602081,30.727,0.016154257,-0.044513161,30.71084574,0.290159368,0.357142688,1.348159426,1.417084395,8,12,184.1896632
4249,Plot1193,2020,6182020,36.276,49.178,30.86,39.5253651,0.188649602,0.150981815,0.236326336,0.627516369,31.22,0.013828086,-0.051360971,31.20617191,0.295233629,0.367160985,1.355662146,1.43065819,8,13,184.9140449
4250,Plot1194,2020,6182020,36.584,49.132,30.88,39.60604701,0.185846689,0.146390406,0.228827777,0.62851095,30.8,0.017887406,-0.050602079,30.78211259,0.286638113,0.36240408,1.342991472,1.420975802,8,14,187.9065109
4251,Plot1195,2020,6182020,36.606,49.886,31.321,40.04005192,0.189893798,0.153540212,0.240706168,0.627851501,31.845,0.011564089,-0.051238828,31.83343591,0.300007859,0.369194296,1.362782058,1.435410284,8,15,182.4575976
4252,Plot1196,2020,6182020,36.288,48.726,30.423,39.22839511,0.187259005,0.146305314,0.227839754,0.62436892,30.741,0.017994231,-0.053135476,30.72300577,0.286478487,0.365197096,1.342757937,1.423942785,8,16,181.3803512
4253,Plot1197,2020,6182020,35.355,48.563,29.896,38.73892018,0.196302432,0.15739174,0.244492984,0.615612709,31.875,0.008206372,-0.058943539,31.86679363,0.307174113,0.381043361,1.373582237,1.452478254,8,17,178.994166
4254,Plot1198,2020,6182020,36.286,48.182,29.451,38.75366787,0.188937761,0.140834399,0.216224076,0.611244863,30.627,0.022984752,-0.061013527,30.60401525,0.27619074,0.369553242,1.327839938,1.423405144,8,18,177.2436996
4255,Plot1199,2020,6182020,35.075,47.905,29.831,38.36245218,0.192289504,0.15461557,0.241396828,0.622711617,30.904,0.010637261,-0.054441499,30.89336274,0.302011266,0.373686837,1.365787598,1.441461379,8,19,181.6183971
4258,Plot1200,2020,6182020,36.444,48.67,30.495,39.27203866,0.185057128,0.143642644,0.22384152,0.626566674,30.401,0.020340977,-0.051700127,30.38065902,0.281477504,0.3613111,1.335473603,1.417126576,8,20,189.0167546
4259,Plot1201,2020,6182020,52.639,62.553,42.542,53.2089087,0.135845511,0.086065005,0.136462491,0.680095279,29.925,0.070635373,-0.018982591,29.85436463,0.170864385,0.272016014,1.188339444,1.27567367,7,1,146.0656004
4260,Plot1202,2020,6182020,47.687,58.04,37.894,48.57518847,0.15123896,0.097922007,0.152624829,0.652894555,30.499,0.060727888,-0.034733082,30.43827211,0.193983956,0.301716212,1.217103194,1.313925201,7,2,134.9620448
6451,Plot1,2020,6232020,55.994,80.569,48.344,63.15017586,0.21395531,0.179953575,0.278568109,0.60003227,56.8,-0.011775649,-0.069696658,56.81177565,0.348617759,0.411421058,1.438886309,1.511024541,67,1,178.0760355
6481,Plot1025,2020,6232020,38.059,56.111,30.539,42.9323589,0.241256498,0.191695869,0.283698197,0.544260484,43.624,-0.022679999,-0.10710053,43.64668,0.369802493,0.460748269,1.474316193,1.586449633,16,5,150.395956
6605,Plot1137,2020,6232020,37.61,58.172,34.416,44.65779044,0.235271009,0.214674991,0.335071538,0.591624837,44.318,-0.042381603,-0.076726217,44.3603816,0.410434943,0.446650652,1.546716299,1.59310889,11,17,185.0476216
6606,Plot1138,2020,6232020,37.149,57.276,33.4,43.87918404,0.237724269,0.213153296,0.329815649,0.583141281,44.003,-0.041207901,-0.082268727,44.0442079,0.407779409,0.451143699,1.541791165,1.597387835,11,18,183.3885404
6607,Plot1139,2020,6232020,35.951,56.697,32.361,43.02812464,0.24810408,0.223922805,0.344120623,0.57077094,45.082,-0.050921134,-0.091126239,45.13292113,0.426462188,0.468514889,1.577063225,1.63329095,11,19,178.8955731
6609,Plot1140,2020,6232020,36.854,56.606,32.553,43.29031593,0.239870988,0.21134175,0.3242977,0.57508038,43.805,-0.039760977,-0.087544936,43.84476098,0.404611397,0.455166864,1.535952678,1.600753311,11,20,180.5194557
6610,Plot1141,2020,6232020,51.463,73.851,42.76,57.53499854,0.221056112,0.178655218,0.271192189,0.57900367,53.479,-0.010726228,-0.083219296,53.48972623,0.346258661,0.425031078,1.435030993,1.52634812,10,1,158.3649097
6611,Plot1142,2020,6232020,53.642,74.424,43.642,58.65441189,0.209497343,0.162275702,0.246162229,0.586396861,51.564,0.003929928,-0.077603839,51.56007007,0.316224145,0.40582454,1.387420305,1.486089452,10,2,148.8218447
6612,Plot1143,2020,6232020,47.286,68.688,40.691,53.57164866,0.219207199,0.184541363,0.284287289,0.592403331,49.399,-0.015878467,-0.074813136,49.41487847,0.35692738,0.420635518,1.452607537,1.527113396,10,3,163.662782
6613,Plot1144,2020,6232020,43.719,65.919,38.653,50.82886297,0.230922926,0.20248454,0.312742129,0.586371152,49.466,-0.031778058,-0.07960564,49.49777806,0.389019293,0.439993807,1.507788376,1.570910947,10,4,184.540065
6614,Plot1145,2020,6232020,46.712,68.548,39.967,53.16076353,0.225302201,0.189449939,0.29001368,0.583051293,50.417,-0.020300592,-0.081134081,50.43730059,0.365771859,0.431311358,1.467460182,1.545679288,10,5,166.9380796
6615,Plot1146,2020,6232020,47.635,70.993,41.408,54.8443912,0.229161707,0.196901237,0.302486402,0.583268773,52.943,-0.026893949,-0.081367942,52.96989395,0.379104554,0.437439773,1.490353731,1.561527788,10,6,165.0271268
6616,Plot1147,2020,6232020,50.173,74.757,44.068,57.87321661,0.226756374,0.196782198,0.30402414,0.589483259,55.273,-0.026715109,-0.077289672,55.29971511,0.378892455,0.43304414,1.489984653,1.55576951,10,7,180.6131647
6617,Plot1148,2020,6232020,48.462,73.565,42.545,56.48141787,0.235675263,0.205716768,0.315832516,0.578332087,56.123,-0.034745886,-0.085081302,56.15774589,0.394728852,0.448242109,1.517993479,1.585265434,10,8,183.0630085
6618,Plot1149,2020,6232020,45.737,70.033,40.96,53.77178894,0.235351446,0.209864386,0.324769416,0.584867134,53.369,-0.038290053,-0.080960888,53.40729005,0.402022472,0.447215951,1.531211055,1.588504059,10,9,183.6130969
6620,Plot1150,2020,6232020,43.523,67.251,38.775,51.38238724,0.240793358,0.214201889,0.329560133,0.576571352,52.204,-0.042252372,-0.08670068,52.24625237,0.409609873,0.456514511,1.545183007,1.605778134,10,10,182.961825
6621,Plot1151,2020,6232020,44.941,68.056,40.138,52.4797474,0.230719152,0.204562953,0.317256619,0.589779006,51.033,-0.033556013,-0.077466288,51.06655601,0.392693263,0.43940555,1.514341025,1.572423986,10,11,179.2718122
6622,Plot1152,2020,6232020,42.002,64.679,37.582,49.53095924,0.238219219,0.212568311,0.328181305,0.581054129,49.774,-0.040732551,-0.083626432,49.81473255,0.406757182,0.452083063,1.539902862,1.597989508,10,12,177.4145265
6623,Plot1153,2020,6232020,40.677,62.169,36.244,47.72571084,0.235601886,0.208972639,0.322693012,0.582991523,47.417,-0.037538285,-0.082158315,47.45453828,0.400457474,0.447754489,1.528357548,1.588226824,10,13,179.5449721
6624,Plot1154,2020,6232020,39.459,60.354,34.769,46.21868799,0.238437231,0.209341469,0.321244081,0.576084435,46.48,-0.037979819,-0.086767918,46.51797982,0.401104973,0.452812905,1.529536988,1.595363398,10,14,183.2145437
6625,Plot1155,2020,6232020,39.602,59.445,34.38,45.76756795,0.232838359,0.200339233,0.306848934,0.578349735,44.908,-0.029995428,-0.084787936,44.93799543,0.385217452,0.443736776,1.501060552,1.573432648,10,15,182.2655597
6626,Plot1156,2020,6232020,37.804,58.596,34.038,44.80036858,0.239903933,0.215684647,0.333408165,0.580892894,45.35,-0.043471994,-0.083892731,45.39347199,0.412194081,0.454787861,1.54999471,1.605115412,10,16,183.9657458
